date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,cond,fog,rain,snow,hail,thunder,tornado
2014-01-26T03:53:00Z,-5.6,-15,48,16.7,NA,SSE,16.1,1006.3,-11.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T04:53:00Z,-5.6,-15,48,24.1,NA,SSE,16.1,1003.4,-12.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T05:53:00Z,-4.4,-14.4,46,20.4,NA,SSE,16.1,1000.1,-10.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T06:53:00Z,-3.3,-12.8,49,16.7,NA,South,16.1,998.2,-8.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-26T07:53:00Z,-0.6,-8.3,57,18.5,NA,SSW,16.1,995.9,-5.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-26T08:53:00Z,3.9,-3.3,60,31.5,42.6,West,16.1,995.6,-1.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T09:53:00Z,5,-1.1,65,44.4,72.2,NW,16.1,996.9,-1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T10:15:00Z,4.4,-1.1,68,46.3,61.1,NW,16.1,996.5,-1.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T10:53:00Z,4.4,-1.1,68,40.7,59.3,NW,16.1,997.8,-1.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T11:53:00Z,4.4,-2.2,63,44.4,68.5,WNW,16.1,998.7,-1.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T12:53:00Z,3.3,-3.3,62,27.8,53.7,NW,16.1,999.8,-1.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T13:53:00Z,3.3,-3.3,62,55.6,72.2,NW,16.1,1000.9,-3.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T14:53:00Z,2.2,-5,59,35.2,59.3,NW,16.1,1001.4,-4,NA,NA,Clear,0,0,0,0,0,0
2014-01-26T15:53:00Z,3.3,-5.6,53,27.8,50,WNW,16.1,1001.1,-1.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-26T16:53:00Z,4.4,-6.1,47,33.3,NA,WNW,16.1,1000.7,-1,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-26T17:53:00Z,3.9,-5.6,50,29.6,NA,West,16.1,1000.4,-1.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T18:53:00Z,5,-4.4,51,25.9,NA,WSW,16.1,999,0.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-26T19:53:00Z,6.1,-2.2,56,27.8,NA,WSW,16.1,997.4,1.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T20:16:00Z,1.7,-3.9,67,40.7,61.1,North,11.3,998.9,-5.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-26T20:53:00Z,0,-3.3,79,31.5,NA,North,16.1,1000.2,-6.6,NA,0,Overcast,0,0,0,0,0,0
2014-01-26T21:53:00Z,-2.8,-6.7,75,35.2,46.3,NNW,16.1,1003.1,-10.7,NA,0,Overcast,0,0,0,0,0,0
2014-01-26T22:35:00Z,-3.3,-7.8,71,46.3,66.7,NNW,12.9,1005,-12.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T22:53:00Z,-5,-10,68,48.2,68.5,NNW,16.1,1007.2,-14.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-26T23:53:00Z,-7.2,-11.7,71,46.3,68.5,NNW,8,1010.2,-17.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-27T00:01:00Z,-7.8,-11.7,74,51.9,74.1,NNW,2.8,1010,-18.9,NA,0,Light Snow,0,0,1,0,0,0
2014-01-27T00:13:00Z,-9.4,-13.3,74,61.1,74.1,NNW,3.2,1011.1,-21.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-27T00:19:00Z,-10,-14.4,71,53.7,83.3,NNW,11.3,1011.4,-22.1,NA,0,Overcast,0,0,0,0,0,0
2014-01-27T00:53:00Z,-10.6,-17.2,59,63,77.8,NW,16.1,1014.3,-23.6,NA,0,Overcast,0,0,0,0,0,0
2014-01-27T01:06:00Z,-11.1,-20,49,53.7,79.6,NW,12.9,1013.4,-23.6,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-27T01:53:00Z,-12.8,-20,56,42.6,68.5,NNW,16.1,1016.9,-24.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-27T02:53:00Z,-14.4,-22.8,50,42.6,79.6,NW,16.1,1018.8,-26.9,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-27T03:53:00Z,-15,-22.8,52,44.4,64.8,NW,16.1,1020.6,-27.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-27T04:53:00Z,-16.7,-24.4,52,37,64.8,NW,16.1,1022.3,-29.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T05:53:00Z,-17.2,-23.9,57,29.6,44.4,NW,16.1,1023.6,-28.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T06:24:00Z,-17.2,-22.8,63,38.9,50,NW,16.1,1022.6,-30.2,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-27T06:53:00Z,-17.8,-24.4,57,44.4,61.1,NW,16.1,1024,-31.7,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-27T07:15:00Z,-17.8,-23.3,63,38.9,50,NW,16.1,1023.2,-31,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-27T07:45:00Z,-18.3,-25.6,54,31.5,NA,NW,16.1,1024.3,-30.6,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-27T07:53:00Z,-18.3,-25,57,27.8,NA,NW,16.1,1025.9,-29.9,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-27T08:53:00Z,-18.3,-25,57,37,50,NW,16.1,1026.4,-31.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T09:53:00Z,-18.3,-25,57,27.8,42.6,NW,16.1,1026.7,-29.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T10:25:00Z,-18.9,-24.4,63,31.5,48.2,NW,16.1,1025.3,-31.3,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-27T10:53:00Z,-18.9,-25,60,29.6,50,NW,16.1,1027.8,-31,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-27T11:53:00Z,-20,-26.7,56,27.8,46.3,NNW,16.1,1029.2,-32.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T12:53:00Z,-20.6,-25.6,65,22.2,NA,NW,16.1,1030,-31.7,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-27T13:53:00Z,-20.6,-26.1,62,27.8,48.2,NW,16.1,1030.5,-32.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T14:53:00Z,-20,-26.7,56,38.9,50,NW,16.1,1031.8,-33.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T15:53:00Z,-18.9,-26.1,54,35.2,46.3,NNW,16.1,1032.5,-31.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T16:53:00Z,-18.3,-26.7,49,31.5,44.4,NNW,16.1,1033.3,-30.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T17:53:00Z,-17.2,-25.6,49,27.8,NA,NW,16.1,1033.2,-28.5,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-27T18:53:00Z,-16.7,-25.6,47,27.8,NA,NNW,16.1,1032.6,-27.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T19:53:00Z,-15.6,-25.6,43,29.6,35.2,NW,16.1,1032.4,-26.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T20:53:00Z,-15.6,-25.6,43,20.4,NA,NNW,16.1,1032.5,-25,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T21:53:00Z,-15.6,-25,46,13,NA,NNW,16.1,1032.7,-23,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T22:53:00Z,-16.1,-25,47,18.5,NA,NNW,16.1,1033.2,-25.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-27T23:53:00Z,-17.2,-24.4,55,13,NA,NW,16.1,1033.7,-24.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T00:53:00Z,-17.8,-24.4,57,14.8,NA,NW,16.1,1034,-26.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T01:53:00Z,-17.8,-24.4,57,14.8,NA,NW,16.1,1033.9,-26.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T02:53:00Z,-19.4,-24.4,65,5.6,NA,NW,16.1,1034,-24,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T03:53:00Z,-20,-24.4,69,5.6,NA,WNW,16.1,1034.2,-24.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T04:53:00Z,-21.1,-24.4,75,7.4,NA,WSW,16.1,1034.1,-27.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T05:53:00Z,-21.7,-25,75,5.6,NA,WSW,16.1,1034,-26.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T06:53:00Z,-21.1,-24.4,75,9.3,NA,West,16.1,1033.5,-28.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T07:53:00Z,-21.7,-25,75,9.3,NA,West,16.1,1033.2,-28.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T08:53:00Z,-21.1,-25,72,9.3,NA,West,16.1,1032.9,-28.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T09:53:00Z,-21.7,-25,75,11.1,NA,WSW,16.1,1032.9,-29.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T10:53:00Z,-21.7,-25,75,13,NA,West,16.1,1032.8,-30.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T11:53:00Z,-22.2,-25.6,75,11.1,NA,West,16.1,1033,-30.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T12:53:00Z,-22.2,-25.6,75,13,NA,West,16.1,1032.8,-31,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T13:53:00Z,-21.1,-25,72,13,NA,West,16.1,1032.4,-29.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T14:53:00Z,-17.8,-22.8,66,11.1,NA,WNW,16.1,1032.3,-25,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T15:53:00Z,-15.6,-21.7,60,13,NA,West,16.1,1032,-23,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T16:53:00Z,-13.9,-21.7,53,20.4,NA,West,16.1,1031.7,-22.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T17:53:00Z,-12.2,-22.2,44,24.1,35.2,NW,16.1,1030.4,-21.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T18:53:00Z,-11.1,-22.2,41,27.8,35.2,WNW,16.1,1029.3,-20.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T19:53:00Z,-10,-22.8,35,25.9,46.3,West,16.1,1028.3,-18.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T20:53:00Z,-9.4,-22.8,34,29.6,NA,West,16.1,1027.4,-18.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T21:53:00Z,-10,-22.2,37,24.1,NA,WNW,16.1,1027.5,-18.6,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-28T22:53:00Z,-10.6,-22.8,37,22.2,NA,WNW,16.1,1027.3,-19,NA,NA,Clear,0,0,0,0,0,0
2014-01-28T23:53:00Z,-12.2,-22.8,42,16.7,NA,WNW,16.1,1027.4,-19.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T00:53:00Z,-13.9,-22.8,48,11.1,NA,WNW,16.1,1027.2,-20.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T01:53:00Z,-16.7,-22.2,63,11.1,NA,West,8,1026.9,-23.7,NA,NA,Haze,0,0,0,0,0,0
2014-01-29T02:53:00Z,-17.8,-22.8,66,9.3,NA,West,16.1,1026.5,-24.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T03:53:00Z,-17.8,-22.8,66,11.1,NA,WSW,16.1,1026.1,-25,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T04:53:00Z,-18.3,-22.8,69,9.3,NA,WSW,16.1,1025.6,-24.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T05:53:00Z,-17.8,-22.2,69,13,NA,SW,16.1,1025.3,-25.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T06:53:00Z,-17.2,-22.2,66,14.8,NA,WSW,16.1,1025,-25.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T07:53:00Z,-17.2,-22.2,66,14.8,NA,WSW,16.1,1024.5,-25.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T08:53:00Z,-17.2,-22.2,66,14.8,NA,WSW,16.1,1023.8,-25.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T09:53:00Z,-17.8,-22.2,69,13,NA,SW,16.1,1023.2,-25.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T10:53:00Z,-18.3,-22.2,72,9.3,NA,SW,16.1,1022.9,-24.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T11:53:00Z,-17.8,-22.2,69,16.7,NA,SW,16.1,1022.4,-26.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T12:53:00Z,-17.2,-21.7,69,14.8,NA,SW,16.1,1022,-25.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T13:53:00Z,-17.2,-21.7,69,0,NA,North,16.1,1021.9,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T14:53:00Z,-12.2,-18.3,61,14.8,NA,SSW,16.1,1021.1,-19.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T15:53:00Z,-8.3,-16.7,52,25.9,NA,SW,16.1,1020.5,-16.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T16:53:00Z,-4.4,-15.6,42,24.1,NA,SSW,16.1,1019.8,-11.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T17:53:00Z,-2.2,-15.6,36,24.1,37,SSW,16.1,1018.3,-8.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T18:53:00Z,0.6,-15.6,29,31.5,44.4,SSW,16.1,1016.4,-5.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T19:53:00Z,2.2,-15.6,26,38.9,NA,SSW,16.1,1014.6,-4.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T20:53:00Z,2.8,-14.4,28,37,46.3,SSW,16.1,1013.2,-3.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T21:53:00Z,2.8,-13.3,30,29.6,50,SSW,16.1,1012.3,-2.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T22:53:00Z,2.2,-12.2,34,25.9,40.7,South,16.1,1011.2,-3.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-29T23:53:00Z,0.6,-12.2,38,24.1,NA,South,16.1,1010.7,-5,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T00:53:00Z,0,-11.7,42,24.1,NA,South,16.1,1010.1,-5.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T01:53:00Z,-0.6,-11.7,43,NA,NA,North,16.1,1009.4,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T02:53:00Z,-0.6,-11.7,43,NA,NA,North,16.1,1008.2,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T03:53:00Z,-0.6,-12.2,42,NA,NA,North,16.1,1007.8,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T04:53:00Z,0,-12.2,40,NA,NA,North,16.1,1006.4,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T05:53:00Z,0.6,-12.2,38,NA,NA,North,16.1,1005.3,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T06:53:00Z,1.1,-12.2,37,NA,NA,North,16.1,1004.2,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T07:53:00Z,1.7,-12.2,35,NA,NA,North,16.1,1003.5,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T08:53:00Z,0.6,-12.2,38,NA,NA,North,16.1,1002.8,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T09:53:00Z,1.1,-12.2,37,NA,NA,North,16.1,1001.2,NA,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T10:53:00Z,1.1,-11.1,40,NA,NA,North,16.1,999.3,NA,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T11:53:00Z,1.1,-11.7,38,NA,NA,North,16.1,998.6,NA,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T12:53:00Z,0.6,-11.1,42,NA,NA,North,16.1,998.7,NA,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-30T13:53:00Z,1.1,-11.1,40,NA,NA,North,16.1,998.6,NA,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T14:26:00Z,0,-6.7,61,NA,NA,North,2.8,998.9,NA,NA,0,Light Snow,0,0,1,0,0,0
2014-01-30T14:51:00Z,-2,-4,86,NA,NA,North,0.8,999.2,NA,NA,0,Snow,1,0,1,0,0,0
2014-01-30T14:53:00Z,-1.7,-3.9,85,NA,NA,North,0.8,999.9,NA,NA,0,Snow,1,0,1,0,0,0
2014-01-30T15:06:00Z,-1.1,-3.9,82,NA,NA,North,2.8,999.2,NA,NA,0,Light Snow,0,0,1,0,0,0
2014-01-30T15:12:00Z,-1.1,-4.4,79,NA,NA,North,4.8,999.2,NA,NA,0,Light Snow,0,0,1,0,0,0
2014-01-30T15:24:00Z,-0.6,-4.4,76,NA,NA,North,8,999.2,NA,NA,0,Light Snow,0,0,1,0,0,0
2014-01-30T15:53:00Z,0,-5.6,66,NA,NA,North,16.1,1000.3,NA,NA,0,Overcast,0,0,0,0,0,0
2014-01-30T16:53:00Z,1.7,-6.1,57,NA,NA,North,16.1,1000.6,NA,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T17:53:00Z,4.4,-6.1,47,NA,NA,North,16.1,1000.9,NA,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T18:33:00Z,-1.7,-6.1,72,38.9,63,NNW,16.1,1002.6,-9.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T18:53:00Z,-3.3,-7.8,71,31.5,55.6,NNW,14.5,1004.3,-10.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-30T19:53:00Z,-3.9,-8.9,69,42.6,51.9,NNW,16.1,1006.3,-12.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-30T20:53:00Z,-3.9,-10,63,37,48.2,NNW,16.1,1008.5,-12.3,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-30T21:12:00Z,-4.4,-10,65,33.3,50,NNW,16.1,1008,-12.6,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-30T21:53:00Z,-5,-10.6,65,33.3,50,NW,16.1,1010.2,-13.4,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-30T22:53:00Z,-6.7,-12.2,65,25.9,NA,NNW,16.1,1012.1,-14.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-30T23:53:00Z,-8.9,-13.9,68,18.5,NA,NNW,16.1,1013.2,-16.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T00:53:00Z,-10,-15,67,22.2,NA,NNW,16.1,1014.6,-18.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T01:53:00Z,-11.1,-15.6,70,22.2,NA,NNW,16.1,1016.6,-19.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T02:53:00Z,-12.2,-16.7,70,14.8,NA,NNW,16.1,1018.1,-19.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T03:53:00Z,-13.9,-18.9,67,25.9,NA,NNW,16.1,1018.6,-23.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T04:53:00Z,-13.9,-18.9,67,27.8,40.7,NNW,16.1,1018.9,-24.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-31T05:53:00Z,-13.9,-18.9,67,31.5,NA,North,16.1,1019.2,-24.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-31T06:53:00Z,-13.9,-18.9,67,29.6,40.7,NNW,16.1,1020.2,-24.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-31T07:53:00Z,-13.9,-18.9,67,22.2,NA,North,16.1,1020.4,-23.2,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-31T08:53:00Z,-14.4,-18.9,69,18.5,NA,North,16.1,1021.1,-23,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-31T09:53:00Z,-15,-19.4,70,14.8,NA,North,16.1,1021,-22.8,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-31T10:53:00Z,-15,-20,66,14.8,NA,North,16.1,1021.7,-22.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-31T11:53:00Z,-15,-20,66,13,NA,North,16.1,1022.3,-22.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-31T12:53:00Z,-15,-20,66,11.1,NA,NNE,16.1,1022.6,-21.6,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-31T13:53:00Z,-15,-20.6,63,9.3,NA,NE,16.1,1022.8,-20.9,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-31T14:53:00Z,-14.4,-20.6,60,5.6,NA,ENE,16.1,1023.7,-18.3,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-31T15:53:00Z,-13.3,-20,58,0,NA,North,16.1,1023.8,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-31T16:53:00Z,-13.3,-19.4,61,0,NA,North,16.1,1024.4,NA,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-31T17:53:00Z,-11.7,-19.4,54,0,NA,North,16.1,1023.8,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T18:53:00Z,-10.6,-18.9,51,9.3,NA,Variable,16.1,1022.1,-15.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-31T19:53:00Z,-9.4,-18.9,47,5.6,NA,Variable,16.1,1021.2,-12.6,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-31T20:53:00Z,-8.3,-18.3,45,9.3,NA,ENE,16.1,1020.2,-12.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T21:53:00Z,-8.3,-17.8,47,9.3,NA,ENE,16.1,1020.3,-12.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-31T22:53:00Z,-8.9,-16.7,54,13,NA,East,16.1,1019.9,-14.8,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-31T23:53:00Z,-10,-17.2,56,11.1,NA,East,16.1,1019.5,-15.6,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-02-01T00:53:00Z,-10.6,-16.7,62,13,NA,East,16.1,1019.2,-16.9,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-02-01T01:53:00Z,-10.6,-16.7,62,9.3,NA,East,16.1,1019.4,-15.7,NA,NA,Overcast,0,0,0,0,0,0
2014-02-01T02:53:00Z,-11.7,-16.7,67,9.3,NA,ESE,16.1,1019,-17,NA,NA,Clear,0,0,0,0,0,0
2014-02-01T03:53:00Z,-11.7,-16.7,67,7.4,NA,East,16.1,1019.3,-16.2,NA,NA,Overcast,0,0,0,0,0,0
2014-02-01T04:53:00Z,-11.1,-16.7,64,7.4,NA,ESE,16.1,1018.1,-15.5,NA,NA,Overcast,0,0,0,0,0,0
2014-02-01T05:49:00Z,-12,-15,79,7.4,NA,East,3.2,1016.1,-16.5,NA,0,Light Snow,0,0,1,0,0,0
2014-02-01T05:53:00Z,-11.7,-15,77,5.6,NA,ESE,2.8,1018,-15.2,NA,0,Light Snow,0,0,1,0,0,0
